Source,Target,Type,Id,Label,Weight,Color
Fernandini4,FranciscoNewsVe,Directed,9461,,1,"#000000"
ERNESTOacocar,Naranjazos10,Directed,9462,,0.5,"#000000"
elche_tribu,pulidojorge,Directed,9465,,1,"#000000"
galkkelsey,agufantasia,Directed,9466,,0.5,"#000000"
annalizm,MinerosGuayana,Directed,9469,,0.5,"#000000"
johelsoto14,EsRojas,Directed,9472,,1,"#000000"
reynaco59882964,noticierovv,Directed,9473,,0.5,"#000000"
Alfredoaran18,SOLOVENEX_,Directed,9475,,0.5,"#000000"
ElkinNava,stevenarce,Directed,9478,,1,"#000000"
ElenaYuliany,noticierovv,Directed,9479,,0.5,"#000000"
salamanca_87,pulidojorge,Directed,9481,,0.5,"#000000"
salamanca_87,klon_perez,Directed,9482,,1,"#000000"
MiguelOrtizP11,SeleVinotinto,Directed,9485,,1,"#000000"
MiguelOrtizP11,bochabatista,Directed,9486,,1,"#000000"
uxricardo,Lfog2310,Directed,9487,,0.5,"#000000"
Alexrod0718,idiomafutve,Directed,9492,,1,"#000000"
dfsanchezbo,stevenarce,Directed,9494,,1,"#000000"
Sir_torquemadaR,stevenarce,Directed,9496,,1,"#000000"
ShowEmperador,tiempoextrasc,Directed,9497,,0.5,"#000000"
tiempoextrasc,tiempoextrasc,Directed,9500,,1,"#000000"
ElRonaJose,idiomafutve,Directed,9501,,0.5,"#000000"
luisalfredomc10,idiomafutve,Directed,9503,,0.5,"#000000"
YovannaJJ03,noticierovv,Directed,9505,,0.5,"#000000"
j_villero,UrdanetaKev,Directed,9508,,1,"#000000"
Geanruso,pulidojorge,Directed,9514,,2,"#000000"
M3ntro,SOLOVENEX_,Directed,9516,,1,"#000000"
Rhgag2104,Caracas_FC,Directed,9517,,0.5,"#000000"
OswaldoOswarly,asofutbolcbo,Directed,9519,,0.5,"#000000"
OswaldoOswarly,klon_perez,Directed,9520,,0.5,"#000000"
Juamperozo,SOLOVENEX_,Directed,9524,,0.5,"#000000"
Juamperozo,marcanosimon82,Directed,9525,,1,"#000000"
albertodlhz,CDominguesP,Directed,9527,,2,"#000000"
albertodlhz,avilchezve,Directed,9528,,2,"#000000"
bea_ca55,noticierovv,Directed,9529,,0.5,"#000000"
bea_ca55,Simonovis,Directed,9530,,0.5,"#000000"
AndresMoreau,gregarces,Directed,9535,,1,"#000000"
titosantoya,klon_perez,Directed,9536,,0.5,"#000000"
raftob7,luisvalbuenaq,Directed,9538,,0.5,"#000000"
_sonitalinda,Lfog2310,Directed,9540,,0.5,"#000000"
_sonitalinda,DeporLara,Directed,9541,,0.5,"#000000"
_sonitalinda,klon_perez,Directed,9542,,0.5,"#000000"
_sonitalinda,EdgardoCDL13_HR,Directed,9543,,0.5,"#000000"
LlontopNoelia,klon_perez,Directed,9549,,2,"#000000"
gginestre,noticierovv,Directed,9550,,0.5,"#000000"
gginestre,tenordelgol,Directed,9551,,0.5,"#000000"
EdgardoAld7053,noticierovv,Directed,9553,,0.5,"#000000"
echaopalante_,Naranjazos10,Directed,9555,,0.5,"#000000"
alemontalban777,Naranjazos10,Directed,9560,,0.5,"#000000"
JorgeAg22649415,Naranjazos10,Directed,9563,,1,"#000000"
javimorenogo66,pablobare,Directed,9565,,1,"#000000"
frank_mederic,Naranjazos10,Directed,9566,,0.5,"#000000"
AlbertG68419625,Naranjazos10,Directed,9569,,1,"#000000"
91Lobo,pulidojorge,Directed,9571,,1,"#000000"
91Lobo,tenordelgol,Directed,9572,,1,"#000000"
IngmoraA,jorgebermudezh,Directed,9574,,1,"#000000"
luisjimenezg,pulidojorge,Directed,9576,,1,"#000000"
luisjimenezg,Jairolzc1,Directed,9577,,2,"#000000"
quiquelu97,quiquelu97,Directed,9580,,1,"#000000"
quiquelu97,pulidojorge,Directed,9581,,1,"#000000"
javi45678281,noticierovv,Directed,9582,,0.5,"#000000"
eejg88,CDominguesP,Directed,9585,,1,"#000000"
fabianitaz,SOLOVENEX_,Directed,9589,,0.5,"#000000"
fabianitaz,foro_todofutbol,Directed,9590,,0.5,"#000000"
fabianitaz,Naranjazos10,Directed,9591,,1,"#000000"
fabianitaz,pulidojorge,Directed,9593,,1,"#000000"
3d4c0m4,Naranjazos10,Directed,9594,,0.5,"#000000"
darwingamboa09,pulidojorge,Directed,9597,,1,"#000000"
david_alcace,pulidojorge,Directed,9599,,1,"#000000"
pepegutierrez89,RadioHuancavilk,Directed,9600,,0.5,"#000000"
GuJorvi,ErasmoProvenza,Directed,9603,,1,"#000000"
ladines_ronny,RadioHuancavilk,Directed,9605,,0.5,"#000000"
Luisjosediazm,MARIOITALIA10,Directed,9608,,1,"#000000"
CarlosTatanga,pulidojorge,Directed,9610,,0.5,"#000000"
aedu_gr,pulidojorge,Directed,9612,,0.5,"#000000"
aedu_gr,zuricht94,Directed,9613,,0.5,"#000000"
aedu_gr,elfakepost,Directed,9614,,0.5,"#000000"
aedu_gr,klon_perez,Directed,9615,,0.5,"#000000"
aedu_gr,Naranjazos10,Directed,9616,,0.5,"#000000"
AlexMarcanoM27,Morenojavi22,Directed,9620,,1,"#000000"
PINTO23,klon_perez,Directed,9622,,1,"#000000"
galwrIT,pulidojorge,Directed,9624,,2,"#000000"
Granggero,klon_perez,Directed,9627,,1,"#000000"
juanesfonseca,stevenarce,Directed,9629,,1,"#000000"
adolfo_valero,vitomartinez_,Directed,9631,,0.5,"#000000"
_MonoCeja,stevenarce,Directed,9634,,2,"#000000"
GustavoLuhiz,pulidojorge,Directed,9635,,0.5,"#000000"
GustavoLuhiz,klon_perez,Directed,9636,,0.5,"#000000"
orgonzo1,pulidojorge,Directed,9641,,0.5,"#000000"
MARIOITALIA10,pulidojorge,Directed,9644,,1,"#000000"
AbrahamSerra10,Naranjazos10,Directed,9645,,0.5,"#000000"
AbrahamSerra10,klon_perez,Directed,9646,,0.5,"#000000"
nicheneta,stevenarce,Directed,9649,,1,"#000000"
tachira_posting,nookier,Directed,9650,,0.5,"#000000"
alfonsoho,Naranjazos10,Directed,9654,,1,"#000000"
HenryDCruz,ErasmoProvenza,Directed,9656,,1,"#000000"
serenadizazzo,tbhsports_,Directed,9657,,0.5,"#000000"
christiandtrn,SeleVinotinto,Directed,9660,,2,"#000000"
gregsanz,pulidojorge,Directed,9662,,1,"#000000"
gregsanz,VarskySports,Directed,9663,,2,"#000000"
CorreiaeddyE,RichardMendezTV,Directed,9667,,1,"#000000"
carlospa200,Naranjazos10,Directed,9669,,0.5,"#000000"
carlospa200,marieferro98,Directed,9670,,0.5,"#000000"
carlospa200,avilchezve,Directed,9671,,0.5,"#000000"
carlospa200,Karlapgil,Directed,9672,,0.5,"#000000"
cabetolemos,radiomitre,Directed,9674,,0.5,"#000000"
JulioCGR,RichardMoralesR,Directed,9676,,0.5,"#000000"
avilchezve,foro_todofutbol,Directed,9682,,0.5,"#000000"
avilchezve,avilchezve,Directed,9683,,1,"#000000"
Jokardo5,Lfog2310,Directed,9686,,0.5,"#000000"
Jokardo5,YONGKRL,Directed,9687,,0.5,"#000000"
Jokardo5,DeporLara,Directed,9688,,0.5,"#000000"
Jokardo5,manoloduran1,Directed,9689,,0.5,"#000000"
Jokardo5,lgdiaz_66,Directed,9690,,0.5,"#000000"
Jokardo5,avilchezve,Directed,9691,,0.5,"#000000"
LuisMel214,agufantasia,Directed,9695,,1,"#000000"
MiguelAngeloffs,ErasmoProvenza,Directed,9697,,1,"#000000"
ladyreddevil,AntonioJQR,Directed,9698,,0.5,"#000000"
ladyreddevil,elestimulo,Directed,9700,,2,"#000000"
juancorreajacm,SOLOVENEX_,Directed,9703,,0.5,"#000000"
juancorreajacm,GashantiC,Directed,9704,,1,"#000000"
juniors_bren,klon_perez,Directed,9710,,1,"#000000"
andrei_caba,juancorreajacm,Directed,9712,,1,"#000000"
guarovnzl,Metropolitanos_,Directed,9715,,0.5,"#000000"
victorp89418780,RichardMoralesR,Directed,9717,,0.5,"#000000"
Cesarjmg1,RichardMoralesR,Directed,9721,,0.5,"#000000"
Cesarjmg1,klon_perez,Directed,9722,,0.5,"#000000"
RilanLemus,BochaVinotinto,Directed,9724,,0.5,"#000000"
RilanLemus,SOLOVENEX_,Directed,9725,,0.5,"#000000"
blin25,ErasmoProvenza,Directed,9730,,1,"#000000"
Manuel_latouche,Naranjazos10,Directed,9731,,0.5,"#000000"
GonzalezR922694,noticiaaldia,Directed,9733,,0.5,"#000000"
CJCL18,Naranjazos10,Directed,9736,,0.5,"#000000"
kursk_juan,AlpargataTech,Directed,9739,,0.5,"#000000"
Amelyren,AlpargataTech,Directed,9741,,0.5,"#000000"
Futboolyalgomas,klon_perez,Directed,9744,,0.5,"#000000"
Futboolyalgomas,ManoloDavilaS,Directed,9745,,0.5,"#000000"
Futboolyalgomas,igarcia100,Directed,9746,,0.5,"#000000"
Futboolyalgomas,Luis_MontillaG,Directed,9747,,0.5,"#000000"
dulcineacejas,agufantasia,Directed,9750,,1,"#000000"
Jorge_Sancheez,ansoto92,Directed,9752,,1,"#000000"
dongatovolador,zuricht94,Directed,9754,,0.5,"#000000"
dongatovolador,klon_perez,Directed,9755,,1,"#000000"
argenisnoel,Naranjazos10,Directed,9759,,1,"#000000"
argenisnoel,juanbperez,Directed,9760,,1,"#000000"
Baezmarcos22,agufantasia,Directed,9764,,1,"#000000"
Mariann49782121,noticierovv,Directed,9765,,0.5,"#000000"
reuc,AlexanderEnsli,Directed,9768,,1,"#000000"
chuchu50286898,noticierovv,Directed,9771,,0.5,"#000000"
VinotintoToxico,Naranjazos10,Directed,9774,,1,"#000000"
VinotintoToxico,Feraristeguieta,Directed,9775,,1,"#000000"
JJHR_11,klon_perez,Directed,9776,,0.5,"#000000"
JJHR_11,igarcia100,Directed,9777,,0.5,"#000000"
aobr95,SC_ESPN,Directed,9780,,1,"#000000"
luisvalbuenaq,klon_perez,Directed,9785,,1,"#000000"
luisvalbuenaq,avilchezve,Directed,9786,,1,"#000000"
gabarrero,misjean16,Directed,9788,,0.5,"#000000"
rumbo96,SOLOVENEX_,Directed,9791,,0.5,"#000000"
rumbo96,Naranjazos10,Directed,9792,,1,"#000000"
Leandropaz08,okdobleamarilla,Directed,9793,,0.5,"#000000"
AdemarRodrguez1,Caracas_FC,Directed,9795,,0.5,"#000000"
mpagano00m,agufantasia,Directed,9800,,1,"#000000"
aortiz1108,ErasmoProvenza,Directed,9801,,0.5,"#000000"
aortiz1108,Naranjazos10,Directed,9802,,1,"#000000"
aortiz1108,AlfredoCoronis,Directed,9804,,1,"#000000"
eeeee25708617,marieferro98,Directed,9806,,0.5,"#000000"
eeeee25708617,digiorgi26,Directed,9807,,0.5,"#000000"
misjean16,klon_perez,Directed,9810,,1,"#000000"
frankiabatino,okdobleamarilla,Directed,9811,,0.5,"#000000"
carlos_dugarte4,foro_todofutbol,Directed,9814,,1,"#000000"
Andresferro_04,Metropolitanos_,Directed,9815,,0.5,"#000000"
SoyEDDesign,Naranjazos10,Directed,9818,,1,"#000000"
EBSDGXX,antonio_ceballo,Directed,9821,,0.5,"#000000"
EBSDGXX,Lfog2310,Directed,9822,,1,"#000000"
SoyElPulpoNegro,DSportsRadio,Directed,9823,,0.5,"#000000"
RojasLino,fpetrocelli,Directed,9827,,1,"#000000"
RojasLino,pulidojorge,Directed,9828,,1,"#000000"
inilsa,roberto166,Directed,9835,,0.5,"#000000"
egssy,Naranjazos10,Directed,9838,,0.5,"#000000"
egssy,klon_perez,Directed,9839,,0.5,"#000000"
HernanSisto,okdobleamarilla,Directed,9841,,0.5,"#000000"
Leonel0822,SVargasOK,Directed,9852,,2,"#000000"
AMedinaRamos,Naranjazos10,Directed,9854,,1,"#000000"
romsillo,Naranjazos10,Directed,9856,,1,"#000000"
Caribazoldr_,Caracas_FC,Directed,9857,,0.5,"#000000"
mivida23117865,FMCENTER,Directed,9860,,1,"#000000"
DSaturnius,jpeseteiroDT,Directed,9867,,1,"#000000"
Bobvictor_,Caracas_FC,Directed,9869,,0.5,"#000000"
KuugArmando,futbismo,Directed,9872,,1,"#000000"
alex_ska620,Caracas_FC,Directed,9884,,0.5,"#000000"
alexsandor27,Caracas_FC,Directed,9887,,0.5,"#000000"
alexsandor27,carlostaracher,Directed,9888,,0.5,"#000000"
Bellachic_Ccs,Caracas_FC,Directed,9890,,0.5,"#000000"
Danuel2bleD,Caracas_FC,Directed,9892,,0.5,"#000000"
Angel_PV7,klon_perez,Directed,9896,,2,"#000000"
jesusmo96494075,carlostaracher,Directed,9897,,0.5,"#000000"
jesusmo96494075,ManoloDavilatv,Directed,9898,,0.5,"#000000"
eltiofrank_,carlostaracher,Directed,9900,,0.5,"#000000"
JoseAngel06,SOLOVENEX_,Directed,9902,,0.5,"#000000"
JoseAngel06,klon_perez,Directed,9903,,0.5,"#000000"
YMGA_17,carlostaracher,Directed,9905,,0.5,"#000000"
MrJunity,SOLOVENEX_,Directed,9907,,0.5,"#000000"
Nipi9,carlostaracher,Directed,9909,,0.5,"#000000"
Nipi9,igarcia100,Directed,9910,,0.5,"#000000"
Enlajugada_fm,Naranjazos10,Directed,9913,,0.5,"#000000"
AlfredoZampella,SOLOVENEX_,Directed,9915,,0.5,"#000000"
fabianlopezto,SOLOVENEX_,Directed,9917,,0.5,"#000000"
ElodiaColmenar3,SOLOVENEX_,Directed,9919,,0.5,"#000000"
MallerlyngG,zuricht94,Directed,9921,,0.5,"#000000"
zierbenafutsal,EFF_FVF,Directed,9923,,0.5,"#000000"
CarmencitaZulia,zuricht94,Directed,9925,,0.5,"#000000"
chabellis1994,SOLOVENEX_,Directed,9927,,0.5,"#000000"
camacho_gerson,SOLOVENEX_,Directed,9929,,0.5,"#000000"
Morenojavi22,carlostaracher,Directed,9931,,0.5,"#000000"
Morenojavi22,RONNY_LCRN,Directed,9932,,0.5,"#000000"
Jhoanv_15,SOLOVENEX_,Directed,9934,,0.5,"#000000"
21jgbp,carlostaracher,Directed,9936,,0.5,"#000000"
21jgbp,SOLOVENEX_,Directed,9937,,0.5,"#000000"
21jgbp,21jgbp,Directed,9939,,1,"#000000"
2085H,idiomafutve,Directed,9941,,1,"#000000"
Cardiviyorda,SOLOVENEX_,Directed,9942,,0.5,"#000000"
josemeperez,SOLOVENEX_,Directed,9944,,0.5,"#000000"
luismmendozam,SOLOVENEX_,Directed,9946,,0.5,"#000000"
josue_d19,SOLOVENEX_,Directed,9948,,0.5,"#000000"
josue_d19,klon_perez,Directed,9949,,0.5,"#000000"
josue_d19,Naranjazos10,Directed,9950,,0.5,"#000000"
Libremijo,carlostaracher,Directed,9952,,0.5,"#000000"
NaydyRosa,carlostaracher,Directed,9954,,0.5,"#000000"
richardefx,richardefx,Directed,9957,,1,"#000000"
LigaFUTVE,LigaFUTVE,Directed,9960,,1,"#000000"
JsusMontero,SOLOVENEX_,Directed,9961,,0.5,"#000000"
Jolar236,pulidojorge,Directed,9964,,1,"#000000"
Fjmater,DonGochoK,Directed,9965,,0.5,"#000000"
ReninMontero,Simonovis,Directed,9967,,0.5,"#000000"
williams_deAsc,pulidojorge,Directed,9970,,1,"#000000"
AnaBeHernandez,zuricht94,Directed,9971,,0.5,"#000000"
cbayone89,pulidojorge,Directed,9974,,1,"#000000"
JavierELPAPEE,PrimeroEnLNE,Directed,9975,,0.5,"#000000"
AthleticVelucia,SOLOVENEX_,Directed,9977,,0.5,"#000000"
Antonio01_08,idiomafutve,Directed,9982,,1,"#000000"
lachatarrona,zuricht94,Directed,9983,,0.5,"#000000"
agroc,zuricht94,Directed,9985,,0.5,"#000000"
lluvias2010,zuricht94,Directed,9987,,0.5,"#000000"
AguadoJonas,SOLOVENEX_,Directed,9989,,0.5,"#000000"
LJx14,klon_perez,Directed,9992,,2,"#000000"
fracu_05,SOLOVENEX_,Directed,9993,,0.5,"#000000"
elcherra2,SOLOVENEX_,Directed,9995,,0.5,"#000000"
UntalLuisda_,SOLOVENEX_,Directed,9997,,0.5,"#000000"
jimmymardach,SOLOVENEX_,Directed,10001,,0.5,"#000000"
jimmymardach,klon_perez,Directed,10002,,0.5,"#000000"
ManuelM95226443,zuricht94,Directed,10008,,0.5,"#000000"
Alejoz7,SOLOVENEX_,Directed,10010,,0.5,"#000000"
padronmariater1,zuricht94,Directed,10012,,0.5,"#000000"
lordfecu,SOLOVENEX_,Directed,10014,,0.5,"#000000"
Blondiaerg,SOLOVENEX_,Directed,10016,,0.5,"#000000"
angelcacique,Simonovis,Directed,10018,,0.5,"#000000"
angelcacique,zuatense,Directed,10019,,0.5,"#000000"
yajadiaz7,zuricht94,Directed,10021,,0.5,"#000000"
JorgeDafLDR,SOLOVENEX_,Directed,10023,,0.5,"#000000"
jdacostae,Simonovis,Directed,10025,,0.5,"#000000"
edgarochoao,Simonovis,Directed,10027,,0.5,"#000000"
noriscamara,Simonovis,Directed,10029,,0.5,"#000000"
MariaRacheleF,Simonovis,Directed,10031,,0.5,"#000000"
Nimradir,SOLOVENEX_,Directed,10033,,0.5,"#000000"
JoseEscalonago,zuricht94,Directed,10035,,0.5,"#000000"
Lord_Arkangel,SOLOVENEX_,Directed,10037,,0.5,"#000000"
Lord_Arkangel,DvoRayoZuliano,Directed,10039,,1,"#000000"
submarican,SOLOVENEX_,Directed,10040,,0.5,"#000000"
aliantonioyepez,SOLOVENEX_,Directed,10042,,0.5,"#000000"
aliantonioyepez,klon_perez,Directed,10043,,0.5,"#000000"
ivonne6800,Simonovis,Directed,10045,,0.5,"#000000"
MijailVivas,SOLOVENEX_,Directed,10047,,0.5,"#000000"
joselugo_13,FranciscoNewsVe,Directed,10050,,1,"#000000"
freddymujica,PaezDt,Directed,10052,,1,"#000000"
freddymujica,Futboolyalgomas,Directed,10053,,1,"#000000"
EdgarO19,SOLOVENEX_,Directed,10054,,0.5,"#000000"
riostony18,SOLOVENEX_,Directed,10056,,0.5,"#000000"
jainnermendez,SOLOVENEX_,Directed,10058,,0.5,"#000000"
Espartano068,zuricht94,Directed,10060,,0.5,"#000000"
DeOliveira_49,Simonovis,Directed,10062,,0.5,"#000000"
ROMANXPRESS,SOLOVENEX_,Directed,10064,,0.5,"#000000"
josesrr,SOLOVENEX_,Directed,10066,,0.5,"#000000"
MiguelAngelCM29,Simonovis,Directed,10068,,0.5,"#000000"
jesusda8,zuricht94,Directed,10070,,0.5,"#000000"
Enyerbertdr,SOLOVENEX_,Directed,10072,,0.5,"#000000"
shaoulsasson,Simonovis,Directed,10074,,0.5,"#000000"
AngelaT34668825,Simonovis,Directed,10076,,0.5,"#000000"
nicolasmargarit,Simonovis,Directed,10078,,0.5,"#000000"
ercoto,SOLOVENEX_,Directed,10080,,0.5,"#000000"
hperezq1,Simonovis,Directed,10082,,0.5,"#000000"
Carlos_Rod2,SOLOVENEX_,Directed,10084,,0.5,"#000000"
Chapu_zon,SOLOVENEX_,Directed,10086,,0.5,"#000000"
Chapu_zon,klon_perez,Directed,10087,,0.5,"#000000"
Chapu_zon,igarcia100,Directed,10088,,0.5,"#000000"
AlejoCFC,SOLOVENEX_,Directed,10090,,0.5,"#000000"
Bastie_21,SOLOVENEX_,Directed,10092,,0.5,"#000000"
laMelee60,SOLOVENEX_,Directed,10094,,0.5,"#000000"
Romero1208,Simonovis,Directed,10096,,0.5,"#000000"
Raac22,SOLOVENEX_,Directed,10098,,0.5,"#000000"
Raac22,manoloduran1,Directed,10099,,0.5,"#000000"
10696847,zuricht94,Directed,10101,,0.5,"#000000"
MaikerMontanez,SOLOVENEX_,Directed,10103,,0.5,"#000000"
Javp_,SOLOVENEX_,Directed,10107,,0.5,"#000000"
rodeve23,Simonovis,Directed,10109,,0.5,"#000000"
raulchorin,zuricht94,Directed,10111,,0.5,"#000000"
J_Acasio,SOLOVENEX_,Directed,10113,,0.5,"#000000"
AnezJoseAle,SOLOVENEX_,Directed,10115,,0.5,"#000000"
AnezJoseAle,ManoloDavilatv,Directed,10116,,0.5,"#000000"
zamurai321,zuricht94,Directed,10118,,0.5,"#000000"
TiendaAnd,zuricht94,Directed,10120,,0.5,"#000000"
MigdaliaRiera1,Simonovis,Directed,10122,,0.5,"#000000"
DuvalRasse,Simonovis,Directed,10124,,0.5,"#000000"
enrisanti,Simonovis,Directed,10126,,0.5,"#000000"
odesaEspinoz,zuricht94,Directed,10128,,0.5,"#000000"
Shadow87176035,SOLOVENEX_,Directed,10130,,0.5,"#000000"
ETORTOLERO10,SOLOVENEX_,Directed,10132,,0.5,"#000000"
FjMa_AgRaZ,SOLOVENEX_,Directed,10134,,0.5,"#000000"
hardbraincru,SOLOVENEX_,Directed,10136,,0.5,"#000000"
CristinaBermd17,SOLOVENEX_,Directed,10138,,0.5,"#000000"
p123l456s789,SOLOVENEX_,Directed,10140,,0.5,"#000000"
Alemao2104,PaezDt,Directed,10143,,1,"#000000"
Dalau11Daniel,zuricht94,Directed,10144,,0.5,"#000000"
JuGs5,SOLOVENEX_,Directed,10146,,0.5,"#000000"
JosAlejandroTr,SOLOVENEX_,Directed,10148,,0.5,"#000000"
JosAlejandroTr,klon_perez,Directed,10149,,0.5,"#000000"
johnnyc58566438,SOLOVENEX_,Directed,10151,,0.5,"#000000"
elyohanbm,SOLOVENEX_,Directed,10153,,0.5,"#000000"
fcastro80,SOLOVENEX_,Directed,10156,,1,"#000000"
junele2,zuricht94,Directed,10157,,0.5,"#000000"
Calbmartinez,SOLOVENEX_,Directed,10159,,0.5,"#000000"
JulioChill_98,SOLOVENEX_,Directed,10161,,0.5,"#000000"
acjosegerardo,Gersonq,Directed,10164,,1,"#000000"
acjosegerardo,pulidojorge,Directed,10166,,1,"#000000"
KrisvanyArivyk,SOLOVENEX_,Directed,10167,,0.5,"#000000"
mabb_1010,SOLOVENEX_,Directed,10169,,0.5,"#000000"
daniort_1009,SOLOVENEX_,Directed,10171,,0.5,"#000000"
MundoInoxidabl1,zuricht94,Directed,10173,,0.5,"#000000"
marcodanieldelg,zuricht94,Directed,10175,,0.5,"#000000"
titirisnai,zuricht94,Directed,10177,,0.5,"#000000"
epignoloni,SOLOVENEX_,Directed,10179,,0.5,"#000000"
YuleimaRodrig16,LaVozDeJoseA,Directed,10181,,0.5,"#000000"
Hot_keller,zuricht94,Directed,10183,,0.5,"#000000"
charlies_ases,SOLOVENEX_,Directed,10185,,0.5,"#000000"
charlenq,SOLOVENEX_,Directed,10187,,0.5,"#000000"
ChirinosJarvis,LaVozDeJoseA,Directed,10189,,0.5,"#000000"
johanperez9,SOLOVENEX_,Directed,10191,,0.5,"#000000"
Clara86871720,LaVozDeJoseA,Directed,10193,,0.5,"#000000"
LuisMar3426,LaVozDeJoseA,Directed,10195,,0.5,"#000000"
DennyPea4,zuricht94,Directed,10197,,0.5,"#000000"
Gygyo2023,LaVozDeJoseA,Directed,10199,,0.5,"#000000"
Vivi197151,MichelCaballero,Directed,10201,,0.5,"#000000"
Vivi197151,TrapieLLo,Directed,10203,,2,"#000000"
LADL1974,SOLOVENEX_,Directed,10204,,0.5,"#000000"
JosDevies,LaVozDeJoseA,Directed,10206,,0.5,"#000000"
humberth_chus,LaVozDeJoseA,Directed,10208,,0.5,"#000000"
yerlin_fire_1,LaVozDeJoseA,Directed,10210,,0.5,"#000000"
maria6758374026,LaVozDeJoseA,Directed,10212,,0.5,"#000000"
Edwarlho,SOLOVENEX_,Directed,10215,,0.5,"#000000"
Edwarlho,PumaRodriguezz,Directed,10216,,0.5,"#000000"
LARRYJOSDIANGAR,SOLOVENEX_,Directed,10218,,0.5,"#000000"
lugoc2008,zuricht94,Directed,10220,,0.5,"#000000"
ArtAnt1961,zuricht94,Directed,10222,,0.5,"#000000"
JhomSmith2411,zuricht94,Directed,10224,,0.5,"#000000"
emiliopinto17,SOLOVENEX_,Directed,10226,,0.5,"#000000"
SalasAyaraith,zuricht94,Directed,10228,,0.5,"#000000"
ReneJSuarez,klon_perez,Directed,10230,,0.5,"#000000"
luciarodri62,zuricht94,Directed,10232,,0.5,"#000000"
Dan_elmanchas,SOLOVENEX_,Directed,10234,,0.5,"#000000"
blackfeeIings,SOLOVENEX_,Directed,10236,,0.5,"#000000"
blackfeeIings,dickinsonhaiz,Directed,10238,,1,"#000000"
bustilloRivas,klon_perez,Directed,10240,,1,"#000000"
bustilloRivas,pulidojorge,Directed,10241,,1,"#000000"
qlqluismi,SOLOVENEX_,Directed,10242,,0.5,"#000000"
eliasmassrie,zuricht94,Directed,10244,,0.5,"#000000"
durbanzambrano,SOLOVENEX_,Directed,10246,,0.5,"#000000"
alexorea,zuricht94,Directed,10248,,0.5,"#000000"
onwonw1,zuricht94,Directed,10250,,0.5,"#000000"
BettyPe27127452,zuricht94,Directed,10252,,0.5,"#000000"
pepedaniel_7,SOLOVENEX_,Directed,10254,,0.5,"#000000"
rjalbarracin,zuricht94,Directed,10256,,0.5,"#000000"
jachfonseca,SOLOVENEX_,Directed,10258,,0.5,"#000000"
jachfonseca,JuanHenao1901,Directed,10259,,0.5,"#000000"
Andresemb07,zuricht94,Directed,10261,,0.5,"#000000"
DouglasJoseLeo3,zuricht94,Directed,10263,,0.5,"#000000"
misnietas2013,zuricht94,Directed,10265,,0.5,"#000000"
GCamargMndez,zuricht94,Directed,10267,,0.5,"#000000"
gomezpe,zuricht94,Directed,10269,,0.5,"#000000"
gregsonguevara,zuricht94,Directed,10271,,0.5,"#000000"
tucker_arreaza,zuricht94,Directed,10273,,0.5,"#000000"
KukuiagaFS,EFF_FVF,Directed,10275,,0.5,"#000000"
puraverdadmcy,zuricht94,Directed,10277,,0.5,"#000000"
alexperezxd10,zuricht94,Directed,10279,,0.5,"#000000"
LarezJacqueline,zuricht94,Directed,10281,,0.5,"#000000"
BritoZ39,zuricht94,Directed,10283,,0.5,"#000000"
Moises35941788,zuricht94,Directed,10285,,0.5,"#000000"
luisafamily,zuricht94,Directed,10287,,0.5,"#000000"
escultor61,zuricht94,Directed,10289,,0.5,"#000000"
lamasvazquezsl,zuricht94,Directed,10291,,0.5,"#000000"
mariaJo26719469,zuricht94,Directed,10293,,0.5,"#000000"
ongdclm,ongdclm,Directed,10295,,0.5,"#000000"
ongdclm,SolidariosCMM,Directed,10297,,1,"#000000"
KenayJunior,zuricht94,Directed,10298,,0.5,"#000000"
Gar41032973Raul,zuricht94,Directed,10300,,0.5,"#000000"
Rodneyjj,zuricht94,Directed,10302,,0.5,"#000000"
MirCarlota,YVKE_Mundial,Directed,10304,,0.5,"#000000"
marlenirojas,zuricht94,Directed,10306,,0.5,"#000000"
PeriodistaYvke,YVKE_Mundial,Directed,10308,,0.5,"#000000"
estebandejasus2,zuricht94,Directed,10310,,0.5,"#000000"
comecoco57,zuricht94,Directed,10312,,0.5,"#000000"
MargotOnate1,zuricht94,Directed,10314,,0.5,"#000000"
A46570962,zuricht94,Directed,10316,,0.5,"#000000"
MarioBrea3,zuricht94,Directed,10318,,0.5,"#000000"
