Id,Label,d8,d7,d6,d5,d4,d3,d2,d1,d0,indegree,outdegree,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks,Authority,Hub,Comunidades,X,Y,Size,Color
arcanoswr,arcanoswr,393,0,0,0,0,469,0,113,24,0,1,1,267,2,0.666667,0.75,0,0,0.000044,0,0.00001,267,0.228289,0.25791,0.001041,"#c0c0c0"
cnoguera_47,cnoguera_47,2203,1,0,0,0,2264,1,360,130,1,1,2,5,8,0.270769,0.309023,0,0.034393,0.000279,0.000067,0.002317,pulidojorge,0.372411,0.86202,0.002081,"#da5ed6"
Peter197113,Peter197113,825,0,0,0,0,1002,0,283,10,0,2,2,340,9,0.210998,0.23756,0,0,0.000044,0,0.032051,340,0.532916,0.51335,0.002081,"#c0c0c0"
geenaroLDR,geenaroLDR,4022,2,0,0,1,11830,0,440,216,1,1,2,78,2,0.666667,0.75,0,0.000988,0.000098,0.000003,0,78,0.049149,0.593004,0.002081,"#c0c0c0"
IgorAlvarez3,IgorAlvarez3,4707,0,0,0,0,2888,0,439,30,0,1,1,287,3,0.5,0.533333,0,0,0.000044,0,0,287,0.035391,0.449926,0.001041,"#c0c0c0"
LaVerdadGranate,LaVerdadGranate,154,1,0,0,0,322,0,82,15,2,2,4,5,10,0.175569,0.19291,34,0.002767,0.000124,0.001087,0.000101,pulidojorge,0.138584,0.744061,0.004162,"#da5ed6"
MoisesCarrero,MoisesCarrero,61235,0,0,0,1,7808,10,558,591,1,1,2,268,10,0.18358,0.195788,0,0.000988,0.000074,0.000003,0,SOLOVENEX_,0.041344,0.515019,0.002081,"#00b2e6"
ndjsm26,ndjsm26,5258,0,0,0,1,18377,3,876,166,1,1,2,5,8,0.270769,0.309023,0,0.034393,0.000279,0.000067,0.002317,pulidojorge,0.448356,0.830356,0.002081,"#da5ed6"
angelpc1912,angelpc1912,47199,0,0,0,0,56088,3,246,224,0,1,1,282,1,1,1,0,0,0.000044,0,0.000045,282,0.18831,0.587133,0.001041,"#c0c0c0"
EdgarFutbol,EdgarFutbol,11564,0,0,0,1,1115,6,908,597,0,1,1,384,1,1,1,0,0,0.000044,0,0,384,0.072556,0.330829,0.001041,"#c0c0c0"
Cristianeal1987,Cristianeal1987,834,0,0,0,0,606,0,112,5,0,1,1,152,10,0.191121,0.207718,0,0,0.000044,0,0.001048,152,0.207379,0.37454,0.001041,"#c0c0c0"
Herederos1977,Herederos1977,2978,2,0,0,18,8468,0,218,444,2,2,4,340,8,0.271186,0.310917,1176.472619,0.035289,0.000316,0.000067,0.003108,340,0.4341,0.648192,0.004162,"#c0c0c0"
anthony_salas,anthony_salas,49302,0,0,0,0,34815,2,547,209,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.485825,0.396209,0.001041,"#c0c0c0"
psolidario,psolidario,9251,0,0,0,0,4021,306,7771,9744,0,1,1,369,2,0.666667,0.75,0,0,0.000044,0,0,369,0.909615,0.787005,0.001041,"#c0c0c0"
DavidPerlaza,DavidPerlaza,10060,0,0,0,0,9571,4,305,605,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.476946,0.400788,0.001041,"#c0c0c0"
Abraham_Azocar,Abraham_Azocar,3950,0,0,0,0,16180,6,4796,1106,0,1,1,5,8,0.271121,0.309564,0,0,0.000044,0,0.002317,pulidojorge,0.434774,0.812399,0.001041,"#da5ed6"
HecDan_2806,HecDan_2806,5636,0,0,0,0,51483,0,179,42,0,3,3,78,3,0.625,0.766667,0,0,0.000044,0,0.000464,78,0.212691,0.342828,0.003122,"#c0c0c0"
ScoutingFutve,ScoutingFutve,19742,0,0,0,0,53161,30,1000,3821,1,2,3,5,1,1,1,6,0.001071,0.000076,0,0.000183,pulidojorge,0.195406,0.735594,0.003122,"#da5ed6"
Jovel__,Jovel__,27917,0,0,0,0,34868,4,1791,469,0,1,1,282,1,1,1,0,0,0.000044,0,0.000045,282,0.173683,0.595937,0.001041,"#c0c0c0"
operacionesUri2,operacionesUri2,946,0,0,0,0,570,0,76,33,0,0,0,385,0,0,0,0,0,0.000044,0,0,385,0.906239,0.727368,0,"#c0c0c0"
ruben_cova,ruben_cova,9558,0,0,0,0,3585,3,1154,633,0,1,1,5,8,0.271121,0.309564,0,0,0.000044,0,0.002317,pulidojorge,0.338998,0.782284,0.001041,"#da5ed6"
Lidesorg,Lidesorg,7740,0,0,0,0,842,1,1124,324,0,3,3,229,9,0.21147,0.239714,0,0,0.000044,0,0.032118,229,0.541432,0.406982,0.003122,"#c0c0c0"
mmillan83,mmillan83,211,0,0,0,0,591,0,300,86,0,1,1,5,8,0.271121,0.309564,0,0,0.000044,0,0.002317,pulidojorge,0.413501,0.817631,0.001041,"#da5ed6"
lamula027392351,lamula027392351,21352,0,0,0,0,198,0,315,52,0,1,1,386,1,1,1,0,0,0.000044,0,0,386,0.843281,0.173056,0.001041,"#c0c0c0"
JeanCarvo,JeanCarvo,13521,0,0,0,0,17599,0,258,29,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.452899,0.386517,0.001041,"#c0c0c0"
Roke92_,Roke92_,11756,1,0,0,0,15894,3,533,308,1,1,2,287,3,0.5,0.537037,0,0.002474,0.000122,0,0,287,0.041841,0.431524,0.002081,"#c0c0c0"
JabelParra,JabelParra,813,1,0,0,3,663,0,166,5,1,2,3,340,1,1,1,0,0.000988,0.000044,0,0.000791,340,0.471058,0.358954,0.003122,"#c0c0c0"
josepazos1940,josepazos1940,8377,1,0,0,0,2805,0,542,268,0,1,1,287,3,0.5,0.533333,0,0,0.000044,0,0,287,0.019471,0.427034,0.001041,"#c0c0c0"
lourymar_10,lourymar_10,41298,0,0,0,0,10227,2,592,334,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.454614,0.403163,0.001041,"#c0c0c0"
TRAINER_360,TRAINER_360,6011,0,0,0,0,3175,36,3595,2038,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.457414,0.390308,0.001041,"#c0c0c0"
GastonItanares,GastonItanares,59300,0,0,0,0,14699,4,4999,1865,0,2,2,180,1,1,1,0,0,0.000044,0,0.00022,180,0.513377,0.763265,0.002081,"#c0c0c0"
toquero27,toquero27,4051,1,0,0,1,36893,0,102,82,0,1,1,375,2,0.666667,0.75,0,0,0.000044,0,0,375,0.660361,0.093412,0.001041,"#c0c0c0"
pqvanegasbrq,pqvanegasbrq,351,0,0,0,0,955,0,620,82,0,1,1,282,1,1,1,0,0,0.000044,0,0.000045,282,0.171976,0.582677,0.001041,"#c0c0c0"
NunoGonzalezVV,NunoGonzalezVV,20513,0,0,0,0,456,2,1557,1664,0,1,1,124,3,0.5,0.583333,0,0,0.000044,0,0.000236,124,0.079953,0.644714,0.001041,"#c0c0c0"
Cocachina_,Cocachina_,109501,0,0,0,0,0,14,555,765,0,2,2,340,9,0.210998,0.23756,0,0,0.000044,0,0.032051,340,0.547689,0.471468,0.002081,"#c0c0c0"
radiofeyalegria,radiofeyalegria,408631,0,0,0,0,3396,456,1521,48167,0,0,0,387,0,0,0,0,0,0.000044,0,0,387,0.023469,0.382299,0,"#c0c0c0"
nestorsuarezsa1,nestorsuarezsa1,2475,0,0,0,0,2412,0,164,18,0,0,0,388,0,0,0,0,0,0.000044,0,0,388,0.736526,0.065552,0,"#c0c0c0"
neneultrafutbol,neneultrafutbol,24817,1,0,0,1,1426,3,1467,607,0,1,1,124,9,0.205591,0.22048,0,0,0.000044,0,0.001033,124,0.203696,0.629508,0.001041,"#c0c0c0"
Charri14,Charri14,55318,0,0,0,1,4174,2,435,546,0,1,1,389,1,1,1,0,0,0.000044,0,0,389,0.258434,0.087703,0.001041,"#c0c0c0"
duranfj9310,duranfj9310,10899,0,0,0,0,12154,2,608,191,0,1,1,251,1,1,1,0,0,0.000044,0,0.000003,251,0.221644,0.739124,0.001041,"#c0c0c0"
espejomotivador,espejomotivador,11943,0,0,0,0,13258,0,165,31,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.473048,0.391348,0.001041,"#c0c0c0"
maymontoya0409,maymontoya0409,1194,0,0,0,0,387,0,743,265,0,1,1,94,1,1,1,0,0,0.000044,0,0.000235,94,0.15585,0.35732,0.001041,"#c0c0c0"
cardenalmenor,cardenalmenor,4135,0,0,0,0,3981,0,134,15,0,1,1,5,9,0.213768,0.232602,0,0,0.000044,0,0,pulidojorge,0.371919,0.904534,0.001041,"#da5ed6"
la_troja,la_troja,6626,0,0,0,0,352,0,777,516,0,1,1,282,1,1,1,0,0,0.000044,0,0.000045,282,0.185577,0.578971,0.001041,"#c0c0c0"
FABIAN01VE,FABIAN01VE,8601,0,0,0,0,13261,5,1122,502,0,3,3,251,9,0.216912,0.236146,0,0,0.000044,0,0.000392,251,0.43675,0.568259,0.003122,"#c0c0c0"
JuanHenao1901,JuanHenao1901,7954,0,0,4,10,10261,14,3288,2178,4,0,4,251,0,0,0,0,0.003677,0.000118,0.0001,0,251,0.255095,0.721212,0.004162,"#c0c0c0"
richarddeandra,richarddeandra,5334,0,0,0,0,3124,1,952,120,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.470859,0.398436,0.001041,"#c0c0c0"
Eloinaccm70,Eloinaccm70,16249,0,0,0,0,306,1,874,304,0,2,2,152,10,0.191952,0.211401,0,0,0.000044,0,0.001284,152,0.127202,0.514072,0.002081,"#c0c0c0"
BettyDeJesusna2,BettyDeJesusna2,5173,0,0,0,0,13626,0,253,13,0,1,1,266,1,1,1,0,0,0.000044,0,0.000138,ManoloDavilatv,0.27273,0.719808,0.001041,"#437292"
GokuVeneco,GokuVeneco,1851,0,0,0,0,469,0,618,22,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.467864,0.388141,0.001041,"#c0c0c0"
ramonbecerrap,ramonbecerrap,7772,0,0,0,0,1116,1,1141,121,0,1,1,268,9,0.203576,0.219548,0,0,0.000044,0,0.000888,SOLOVENEX_,0.135779,0.448429,0.001041,"#00b2e6"
rapava80,rapava80,7294,0,0,0,0,1583,2,1743,610,0,2,2,5,8,0.288871,0.333408,0,0,0.000044,0,0.033577,pulidojorge,0.486184,0.733735,0.002081,"#da5ed6"
orlandoescalona,orlandoescalona,435,1,0,0,0,325,0,497,59,1,2,3,340,1,1,1,0,0.000988,0.000044,0,0.000791,340,0.466256,0.368529,0.003122,"#c0c0c0"
simonogales,simonogales,8736,0,0,0,0,9846,5,174,177,0,2,2,282,1,1,1,0,0,0.000044,0,0.000653,282,0.357697,0.413551,0.002081,"#c0c0c0"
rinconismo,rinconismo,228,0,0,0,0,72,0,86,18,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.458999,0.408049,0.001041,"#c0c0c0"
hsmdeportes,hsmdeportes,18506,0,0,2,3,1422,30,240,2189,2,0,2,267,0,0,0,0,0.003384,0.000223,0.000006,0,267,0.077253,0.397839,0.002081,"#c0c0c0"
yeferso07682237,yeferso07682237,4309,0,0,0,0,22882,0,870,80,0,2,2,65,1,1,1,0,0,0.000044,0,0.000927,Naranjazos10,0.453418,0.546704,0.002081,"#ad7d00"
qu3mirasbob0,qu3mirasbob0,149,0,0,0,0,158,0,3,0,0,1,1,390,1,1,1,0,0,0.000044,0,0,390,0.687344,0.10317,0.001041,"#c0c0c0"
FerXd44098685,FerXd44098685,134,0,0,0,0,141,0,2,0,0,1,1,390,1,1,1,0,0,0.000044,0,0,390,0.660738,0.107464,0.001041,"#c0c0c0"
Alejand8000,Alejand8000,137,0,0,0,0,153,0,4,0,0,1,1,390,1,1,1,0,0,0.000044,0,0,390,0.667306,0.098148,0.001041,"#c0c0c0"
El_VENEZ0LANO,El_VENEZ0LANO,2006,0,0,3,4,969,0,15,84,3,0,3,390,0,0,0,0,0.002689,0.000156,0,0,390,0.67125,0.105253,0.003122,"#c0c0c0"
leonard_r27,leonard_r27,3092,0,0,0,0,265,0,196,11,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.484267,0.406682,0.001041,"#c0c0c0"
Elwhiskyvel,Elwhiskyvel,347,0,0,0,1,123,0,217,48,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.447001,0.405635,0.001041,"#c0c0c0"
katpierina,katpierina,22,0,0,0,0,7,0,14,3,0,1,1,282,1,1,1,0,0,0.000044,0,0.000045,282,0.175477,0.590397,0.001041,"#c0c0c0"
Roberto_Antoni8,Roberto_Antoni8,1973,0,0,0,0,7883,0,5005,209,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.462214,0.384331,0.001041,"#c0c0c0"
WuilmerSosa,WuilmerSosa,2715,0,0,0,0,5338,0,91,54,0,2,2,265,9,0.210965,0.237454,0,0,0.000044,0,0.031365,265,0.593231,0.445789,0.002081,"#c0c0c0"
atmsferadelpen1,atmsferadelpen1,202,0,0,0,0,234,0,20,7,0,0,0,391,0,0,0,0,0,0.000044,0,0,391,0.910872,0.761337,0,"#c0c0c0"
nenucothay,nenucothay,19733,0,0,0,0,2234,1,135,76,0,1,1,94,1,1,1,0,0,0.000044,0,0.000033,94,0.593548,0.239076,0.001041,"#c0c0c0"
BexarithC,BexarithC,15802,0,0,0,0,2703,1,30,68,0,1,1,94,1,1,1,0,0,0.000044,0,0.000033,94,0.584425,0.229399,0.001041,"#c0c0c0"
dportilloB,dportilloB,45599,0,0,0,0,482,1,322,156,0,2,2,152,9,0.194063,0.212486,0,0,0.000044,0,0.001547,152,0.267006,0.496734,0.002081,"#c0c0c0"
JJReye,JJReye,189834,0,0,0,0,86230,33,46,4909,1,2,3,392,1,1,1,0,0.000988,0.000044,0,0,392,0.037779,0.369405,0.003122,"#c0c0c0"
HebertojoseViv3,HebertojoseViv3,49,0,0,0,1,44,0,32,1,0,1,1,152,1,1,1,0,0,0.000044,0,0.000192,152,0.132854,0.632529,0.001041,"#c0c0c0"
marioizturiz41,marioizturiz41,97,0,0,1,0,8285,2,1798,220,1,1,2,393,0,0,0,0,0.000988,0.000044,0,0,393,0.709852,0.051872,0.002081,"#c0c0c0"
ConIdeasajenas,ConIdeasajenas,37284,2,0,0,0,14673,6,4984,2947,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.682315,0.59523,0.001041,"#36ae00"
slamdunk1995,slamdunk1995,17703,0,0,0,0,13979,0,2627,168,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.489653,0.389872,0.001041,"#c0c0c0"
francocalabrese,francocalabrese,5481,0,0,0,0,49780,0,1178,279,0,5,5,30,9,0.234707,0.264615,0,0,0.000044,0,0.003177,avilchezve,0.634998,0.837505,0.010654,"#57782f"
ROBERTDHL,ROBERTDHL,20579,0,0,0,2,16446,7,1327,321,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.435447,0.40791,0.001041,"#c0c0c0"
JpGuti77,JpGuti77,2975,3,0,0,0,2485,0,490,28,0,1,1,394,1,1,1,0,0,0.000044,0,0,394,0.18521,0.876266,0.001041,"#c0c0c0"
edwin2611,edwin2611,6565,0,0,0,0,11303,0,1279,605,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.464529,0.393696,0.001041,"#c0c0c0"
javiersan_roads,javiersan_roads,607,0,0,0,0,800,0,361,87,0,2,2,340,8,0.271538,0.311453,0,0,0.000044,0,0.003108,340,0.440157,0.607211,0.002081,"#c0c0c0"
JesusFa94740760,JesusFa94740760,2911,0,0,0,0,12212,0,1096,53,0,1,1,340,1,1,1,0,0,0.000044,0,0.000791,340,0.480735,0.393576,0.001041,"#c0c0c0"
StainerThe,StainerThe,26352,0,0,0,0,66,0,14,1,0,1,1,610,1,1,1,0,0,0.000044,0,0,610,0.668812,0.178343,0.001041,"#c0c0c0"
CeciliaDeSousa1,CeciliaDeSousa1,71089,0,0,0,0,41143,5,2672,1347,0,1,1,251,1,1,1,0,0,0.000044,0,0.000319,251,0.4269,0.348532,0.001041,"#c0c0c0"
nti_radio,nti_radio,4098,0,1,11,18,2679,0,1064,194,12,0,12,6,0,0,0,0,0.010755,0.000437,0,0,6,0.637527,0.973286,0.012487,"#c0c0c0"
lacaprisports,lacaprisports,20632,0,0,1,1,4093,3,416,344,0,0,0,395,0,0,0,0,0,0.000044,0,0,395,0.008351,0.42236,0,"#c0c0c0"
elemanuel233,elemanuel233,26645,0,0,0,0,88,0,14,9,0,1,1,610,1,1,1,0,0,0.000044,0,0,610,0.667668,0.158415,0.001041,"#c0c0c0"
luisrromeroc,luisrromeroc,4079,0,0,0,1,471,3,82,301,0,1,1,5,8,0.271121,0.309564,0,0,0.000044,0,0.002317,pulidojorge,0.40321,0.82282,0.001041,"#da5ed6"
Efectofutbol_11,Efectofutbol_11,35,0,0,0,0,41,0,45,5,0,0,0,396,0,0,0,0,0,0.000044,0,0,396,0.901176,0.764192,0,"#c0c0c0"
SoyMiguelSalas,SoyMiguelSalas,7892,0,0,0,0,2493,2,1034,255,0,4,4,304,9,0.240163,0.273553,0,0,0.000044,0,0.031396,304,0.531256,0.794066,0.004162,"#c0c0c0"
Rikinoso89,Rikinoso89,38,0,0,0,0,23,0,235,14,0,1,1,94,1,1,1,0,0,0.000044,0,0.000033,94,0.576841,0.231589,0.001041,"#c0c0c0"
rubenalfonzo240,rubenalfonzo240,16,0,0,0,0,1188,1,1752,359,0,1,1,94,1,1,1,0,0,0.000044,0,0.000033,94,0.585991,0.242648,0.001041,"#c0c0c0"
TulvisRivero26,TulvisRivero26,27,0,0,0,0,48,0,128,2,0,1,1,94,1,1,1,0,0,0.000044,0,0.000033,94,0.582701,0.236854,0.001041,"#c0c0c0"
fmedoficial,fmedoficial,737,0,0,0,0,754,2,162,2769,0,1,1,418,1,1,1,0,0,0.000044,0,0,418,0.774002,0.112411,0.001041,"#c0c0c0"
dcadenajordan,dcadenajordan,113647,0,0,0,5,37650,110,3394,5806,0,0,0,397,0,0,0,0,0,0.000044,0,0,397,0.006089,0.532572,0,"#c0c0c0"
jeicsonle,jeicsonle,1955,0,0,1,1,1649,0,95,28,1,1,2,5,8,0.271121,0.309564,353,0.000896,0.000081,0,0.002317,pulidojorge,0.385065,0.871553,0.002081,"#da5ed6"
alvaroerj,alvaroerj,2111,0,0,0,0,400,0,304,97,0,1,1,5,8,0.271121,0.309564,0,0,0.000044,0,0.002317,pulidojorge,0.433803,0.801611,0.001041,"#da5ed6"
pjml95,pjml95,3049,0,0,0,0,282,1,369,226,0,1,1,5,8,0.271121,0.309564,0,0,0.000044,0,0.002317,pulidojorge,0.362417,0.818055,0.001041,"#da5ed6"
XavierDiaz38,XavierDiaz38,454,0,0,0,0,1028,0,149,56,0,1,1,94,1,1,1,0,0,0.000044,0,0.000033,94,0.598545,0.229247,0.001041,"#c0c0c0"
DiegoA_10,DiegoA_10,10836,0,0,0,0,13512,2,209,244,0,0,0,398,0,0,0,0,0,0.000044,0,0,398,0.998235,0.466277,0,"#c0c0c0"
